Kode Item;Nama Item;Jenis;Jumlah;Satuan;Total Harga;
8999909012547;SAMPOERNA PRIMA KRETEK 12;ROKOK;3;PCS;43.950;
8992745480426;HIT AEROSOL LILY BLOSSOM 150 ML;HOME CARE;3;PCS;32.967;
8993200666867;CIMORY UHT CASHEW 250 ML;MNM;3;PCS;16.500;
7622210640994;CADBURY DAIRY MILK CASHEW NUT 62G;MKN;3;PCS;39.621;
8993200666836;CIMORY UHT ALMOND 250 ML;MNM;3;PCS;16.500;
8993200666928;CIMORY UHT MARIE BISCUITS 250ML;MNM;3;PCS;16.500;
8992804900254;PRONAS CORNED BEEF 120G;MKN;3;PCS;43.266;
9556182023258;CADBURY DAIRY MILK CHOCOLATE 62G;MKN;3;PCS;41.463;
8995227500599;CAP PANDA SARANG BURUNG 310ML;MNM;3;PCS;16.650;
8992745610311;HIT AEROSOL PINK BLOSSOM 675ML;HOME CARE;3;PCS;101.733;
8993200661305;CIMORY YOGURT STROBERI 250ML;MNM;3;PCS;21.300;
8992304009143;GARNIER MEN OIL CONTROL FOAM 50ML;KSMTK;3;PCS;68.157;
8998989300513;SIGNATURE KRETEK 12;ROKOK;3;PCS;43.350;
8993417200021;ELLIPS HAIR VIT HAIR TREATMENT PINK 6;KSMTK;3;PCS;33.900;
8995227500278;CAP KAKI TIGA LECI 320ML;MNM;3;PCS;17.499;
8993379200886;HARMONY ORANGE 70G;HOME CARE;3;PCS;6.396;
8993379261870;LERVIA POUCH AVOCADO 400ML;HOME CARE;3;PCS;61.140;
8995227502814;CAP PANDA CINCAU SELASIH 310ML;MNM;3;PCS;16.650;
8993200664986;CIMORY YOGURT RASA JERUK 250ML;MNM;3;PCS;21.300;
8993200666898;CIMORY UHT COK MALT 250 ML;MNM;3;PCS;16.500;
711844330153;ABC SARDEN EXTRA PEDAS 425G;MKN;3;PCS;71.148;
8993200661350;CIMORY YOGURT ANEKA BUAH 250ML;MNM;3;PCS;21.300;
8992003787229;ZIPLONG PERMEN EUCALYPTUS;MKN;3;PCS;16.575;
8992745140689;HIT ELEKTRIK REFFIL;HOME CARE;3;PCS;52.950;
8993200661299;CIMORY YOGURT LYCHEE 250ML;MNM;3;PCS;21.300;
8995227502074;CAP KAKI TIGA RASA JERUK NIPIS 320ML;MNM;3;PCS;17.499;
8993200666126;CIMORY UHT BLUEBERRY 250 ML;MNM;3;PCS;16.500;
8886030529214;YURI LIGENT BIO LIME 600 ML;HOME CARE;3;PCS;44.289;
8993200663057;CIMORY YOGURT MIXED BERRY 250ML;MNM;3;PCS;21.300;
8992907000530;SARI ROTI KRIM CHOCO BR;MKN;3;PCS;13.500;
089686400359;INDOFOOD SAMBAL PEDAS BR 275ML;MKN;3;PCS;31.500;
8993379286491;HARMONY GRAPE CAIR BW 400ML;MKN;3;PCS;45.003;
8993175562843;NABATI WAFER CCP 127 GR;MKN;3;PCS;19.599;
8993379241858;HARMONY LEMON CITRUS 70G;HOME CARE;3;PCS;6.396;
8999168211606;JUARA JAMBU 12;ROKOK;3;PCS;39.300;
8993175538909;SIIP CORN 50G;MKN;3;PCS;11.937;
8992745140962;HIY AEROSOL LILY BLOSSOM 675ML;KSMTK;3;PCS;101.733;
7622210398055;CADBURY DAIRY MILK BLACK FOREST 62G;MKN;3;PCS;42.807;
8995227500230;CAP KAKI TIGA RASA ANGGUR 320ML;MNM;3;PCS;17.499;
8992804901213;PRONAS CORNED CHIKEN 198G;MKN;3;PCS;52.683;
711844330016;ABC SARDEN TOMAT 425G;MKN;3;PCS;73.350;
